license_id,brand_name,ingredient,drugbank_id,potential_indication,similar_drug,similarity_score,source
SIN16088P,XOSPATA® FILM-COATED TABLETS 40MG,GILTERITINIB,DB12141,migraine disorder,ZOLMITRIPTAN,0.3333333333333333,KG (target similarity)
SIN02931P,DEBRIDAT TABLET 100 mg,TRIMEBUTINE MALEATE,DB09089,severe pre-eclampsia,MAGNESIUM SULFATE,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,vulvitis,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,bacterial arthritis,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,pneumonitis,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,arthropathy,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,staphylococcal pneumonia,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,anaerobic bacteria infectious disease,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,streptococcal pneumonia,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,acne (disease),CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,pleural empyema (disease),CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,vulvovaginitis,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,streptococcal infection,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,staphylococcal infection,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,vaginitis (disease),CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,aspiration pneumonia (disease),CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,acute lymphoblastic/lymphocytic leukemia,VENETOCLAX,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,hypertensive disorder,VALSARTAN,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,hypertension,VALSARTAN,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,angioedema,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,urticaria (disease),PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,mental disorder,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,oppositional defiant disorder (disease),PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,schizoaffective disorder,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,manic bipolar affective disorder,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,acute intermittent porphyria,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,prinzmetal angina,DILTIAZEM,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,ventricular tachycardia,DILTIAZEM,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,hereditary hemochromatosis,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,g6pd deficiency,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,rheumatoid arthritis,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,iron metabolism disease,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,cystinuria,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,wilson disease,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN15221P,KANARB TABLET 60MG,FIMASARTAN POTASSIUM,DB09279,galactosemia,PENICILLAMINE,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,bacterial vaginosis,CLINDAMYCIN,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,bipolar disorder,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,juvenile arthritis due to defect in lacc1,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,toxoplasmosis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,myiasis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,retinitis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,choroiditis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN06248P,APO-ALLOPURINOL TABLET 100 mg,ALLOPURINOL,DB00437,meningeal tuberculosis,PYRAZINAMIDE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,congenital toxoplasmosis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,neuroretinitis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN06248P,APO-ALLOPURINOL TABLET 100 mg,ALLOPURINOL,DB00437,pulmonary tuberculosis,PYRAZINAMIDE,0.3333333333333333,KG (target similarity)
SIN06248P,APO-ALLOPURINOL TABLET 100 mg,ALLOPURINOL,DB00437,tuberculous meningitis,PYRAZINAMIDE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,ulcerative colitis (disease),SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,inflammatory bowel disease,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,mycoplasma pneumoniae pneumonia,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,hirudiniasis,SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,pneumonia caused by chlamydia,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,acute contagious conjunctivitis,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,yaws,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,chancroid,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,conjunctivitis,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,leptospirosis,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,necrotizing ulcerative gingivitis,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN11416P,ZOPICLONE TABLET 7.5 mg,ZOPICLONE,DB01198,chorioretinitis (disease),SULFADIAZINE,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,lymphogranuloma venereum,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14921P,OFEV SOFT CAPSULES 100MG,NINTEDANIB,DB09079,gastrointestinal stromal tumor,SUNITINIB,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,carcinoma,VISMODEGIB,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,acute gonococcal cervicitis,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,bacterial pneumonia,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN14507P,INVOKANA™ FILM-COATED TABLETS 300 MG,CANAGLIFLOZIN,DB08907,staphylococcus aureus pneumonia,AZITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN05162P,TRANTALOL TABLET 100 mg,LABETALOL HCL,DB00598,benign prostatic hyperplasia (disease),TAMSULOSIN,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,sweat gland cancer,VISMODEGIB,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,basal cell carcinoma,VISMODEGIB,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,sebaceous adenocarcinoma,VISMODEGIB,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,mastocytosis,RABEPRAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,skin carcinoma,VISMODEGIB,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,oral candidiasis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,cryptococcal meningitis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,disseminated candidiasis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,candidemia,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,vulvovaginal candidiasis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,candidiasis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,esophageal candidiasis,FLUCONAZOLE,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,cystic fibrosis,TEZACAFTOR,0.3333333333333333,KG (target similarity)
SIN15863P,PANTOTAB GASTRO RESISTANT TABLETS 40 MG,PANTOPRAZOLE,DB00213,systemic mastocytosis,RABEPRAZOLE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,non-histaminic angioedema,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,renin-angiotensin-aldosterone system-blocker-induced angioedema,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,atopic conjunctivitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN09070P,GLUCAGEN FOR INJECTION 1 mg/ml,GLUCAGON,DB00040,diabetes mellitus (disease),LIXISENATIDE,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,acute gonococcal cervicitis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN16009P,SEMGLEE™ SOLUTION FOR INJECTION IN A PREFILLED PEN 100U/ML,INSULIN GLARGINE,DB00047,mycoplasma pneumoniae pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN16009P,SEMGLEE™ SOLUTION FOR INJECTION IN A PREFILLED PEN 100U/ML,INSULIN GLARGINE,DB00047,pneumonia caused by chlamydia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN16009P,SEMGLEE™ SOLUTION FOR INJECTION IN A PREFILLED PEN 100U/ML,INSULIN GLARGINE,DB00047,klebsiella pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN16009P,SEMGLEE™ SOLUTION FOR INJECTION IN A PREFILLED PEN 100U/ML,INSULIN GLARGINE,DB00047,streptococcal pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN16009P,SEMGLEE™ SOLUTION FOR INJECTION IN A PREFILLED PEN 100U/ML,INSULIN GLARGINE,DB00047,bacterial pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,inflammatory bowel disease,NATALIZUMAB,0.3333333333333333,KG (target similarity)
SIN09070P,GLUCAGEN FOR INJECTION 1 mg/ml,GLUCAGON,DB00040,type 2 diabetes mellitus,DULAGLUTIDE,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,crohn disease,NATALIZUMAB,0.3333333333333333,KG (target similarity)
SIN09070P,GLUCAGEN FOR INJECTION 1 mg/ml,GLUCAGON,DB00040,short bowel syndrome,TEDUGLUTIDE,0.3333333333333333,KG (target similarity)
SIN15173P,DURATOCIN RTS SOLUTION FOR INJECTION 100 MCG/ML,CARBETOCIN,DB01282,pregnancy disorder with abortive outcome,OXYTOCIN,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,acute lymphoblastic/lymphocytic leukemia,IBRUTINIB,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,richter syndrome,IBRUTINIB,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,lymphoplasmacytic lymphoma,IBRUTINIB,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,cystic fibrosis,TEZACAFTOR,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,strongyloidiasis,IVERMECTIN,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,visceral leishmaniasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,crohn's colitis,NATALIZUMAB,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,richter syndrome,VENETOCLAX,0.3333333333333333,KG (target similarity)
SIN16773P,ALVERSIME SOFT CAPSULES,ALVERINE CITRATE,DB01616,dysthymic disorder,PIRLINDOLE,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,staphylococcal infection,DIRITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,vulvovaginal candidiasis,CANDICIDIN,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,impetigo,RETAPAMULIN,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,bullous impetigo,RETAPAMULIN,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,aids,FOSAMPRENAVIR,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,hiv infectious disease,FOSAMPRENAVIR,0.3333333333333333,KG (target similarity)
SIN16773P,ALVERSIME SOFT CAPSULES,ALVERINE CITRATE,DB01616,anxiety disorder,PIRLINDOLE,0.3333333333333333,KG (target similarity)
SIN16773P,ALVERSIME SOFT CAPSULES,ALVERINE CITRATE,DB01616,neurotic disorder,PIRLINDOLE,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,multiple sclerosis,NATALIZUMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,respiratory syncytial virus infectious disease,PALIVIZUMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,colorectal cancer,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,squamous cell carcinoma,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,squamous cell carcinoma of colon,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,pharyngeal squamous cell carcinoma,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,malignant colon neoplasm,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,colonic neoplasm,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN16243P,MYLOTARG POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 5MG/VIAL,GEMTUZUMAB OZOGAMICIN,DB00056,laryngeal squamous cell carcinoma,CETUXIMAB,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,onchocerciasis,IVERMECTIN,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,allergic rhinitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,major affective disorder,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,adrenal gland pheochromocytoma,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,phaeochromocytoma,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,duodenum cancer,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,peripheral vascular disease,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,spondyloarthropathy,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,rheumatoid arthritis,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,osteoarthritis susceptibility,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,familial dermatographia,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,hereditary angioedema,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,osteoarthritis,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,headache disorder,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,peripheral arterial disease,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,manic bipolar affective disorder,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,juvenile idiopathic arthritis,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN06552P,APO-TRIAZIDE TABLET,TRIAMTERENE,DB00384,arthropathy,LITHIUM CARBONATE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,schizophrenia,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,papillary conjunctivitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,vernal conjunctivitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,pharyngitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,common cold,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,vasomotor rhinitis,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,psychotic disorder,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,transient ischemic attack (disease),PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,sympathetic paraganglioma,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,follicular lymphoma,DUVELISIB,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,anxiety disorder,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,chronic lymphocytic leukemia/small lymphocytic lymphoma,DUVELISIB,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,neoplasm of mature b-cells,DUVELISIB,0.3333333333333333,KG (target similarity)
SIN11629P,MITOXANTRONE BAXTER INJECTION 2 mg/ml,MITOXANTRONE,DB01204,gastrointestinal stromal tumor,AVAPRITINIB,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,macroglobulinemia,IBRUTINIB,0.3333333333333333,KG (target similarity)
