license_id,brand_name,atc_code,disease_id,disease_name,confidence,mapping_method
SIN14578P,ACETYLCYSTEINE SANDOZ EFFERVESCENT TABLETS 600MG,R05CB01,24352,viral respiratory tract infection,0.5,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,4979,asthma,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,11751,"COPD, severe early onset",0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,1491,cough variant asthma,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,3781_5607_18597,bronchitis,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,5249,pneumonia,0.7,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN15773P,DESLORATADINE SANDOZ FILM COATED TABLET 5MG,R06AX27,24352,viral respiratory tract infection,0.5,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,5249,pneumonia,0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,5229,bacterial infectious disease with sepsis,0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,21201,skin infection,0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,5812,influenza,0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,18076,tuberculosis,0.7,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,12839,pyogenic bacterial infections due to MyD88 deficiency,0.5,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,18469,pulmonary non-tuberculous mycobacterial infection,0.5,atc_inference
SIN16397P,"COMIRNATY, Dispersion for Injection, 10 micrograms/dose",J07BN01,41825,bacterial meningitis caused by gram-negative bacteria,0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,11129_9277_5041,glaucoma,0.7,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,1214_6668_2314_5808_4811,conjunctivitis,0.7,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,macular degeneration,0.7,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,11015_12527_14799_14673_12489_12260_12665_11104_14565_14075_13484_7279_7287_14111_13744_10544_32735_12395_13411_10948_7278_12688_14110_12336_7288_7282_7280_7283_7286_11547_12437_7290_11413_12701_7281_7285_13859_7284_11162_5129_45050_11587_11591_11808_13067_12175,cataract,0.7,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,6733,dry eye syndrome,0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,8162,"otitis media, susceptibility to",0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,5441,otitis media (disease),0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,5975,suppurative otitis media,0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,21206_1212,non-suppurative otitis media,0.5,atc_inference
SIN11643P,COSOPT OPHTHALMIC SOLUTION,S01ED51,21203,serous otitis media,0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,11129_9277_5041,glaucoma,0.7,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,1214_6668_2314_5808_4811,conjunctivitis,0.7,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,macular degeneration,0.7,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,11015_12527_14799_14673_12489_12260_12665_11104_14565_14075_13484_7279_7287_14111_13744_10544_32735_12395_13411_10948_7278_12688_14110_12336_7288_7282_7280_7283_7286_11547_12437_7290_11413_12701_7281_7285_13859_7284_11162_5129_45050_11587_11591_11808_13067_12175,cataract,0.7,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,6733,dry eye syndrome,0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,8162,"otitis media, susceptibility to",0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,5441,otitis media (disease),0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,5975,suppurative otitis media,0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,21206_1212,non-suppurative otitis media,0.5,atc_inference
SIN15435P,COSOPT-S OPHTHALMIC SOLUTION,S01ED51,21203,serous otitis media,0.5,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,4992,cancer,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,7254,breast cancer,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,8903,lung cancer,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,9539,"lymphoblastic leukemia, acute, with lymphomatous features",0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,5062,lymphoma,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,8383,rheumatoid arthritis,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,11849,psoriatic arthritis,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,5011_5535,Crohn disease,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,5301,multiple sclerosis,0.7,atc_inference
SIN15164P,NINLARO CAPSULE 4mg,L01XX50,9521,"leukemia, acute myelocytic, with polyposis coli and colon cancer",0.5,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,5083,psoriasis,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,4980,atopic eczema,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,2406,dermatitis,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,19945_6599,urticaria,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,15803,wound botulism,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,43519,burn,0.7,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN16829P,ACITRET CAPSULE 25MG,D05BB02,12345,acral peeling skin syndrome,0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,8390,Rombo syndrome,0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,7270_12900_54838_12306,mo,0.5,atc_inference
SIN16470P,REBLOZYL POWDER FOR SOLUTION FOR INJECTION 25 MG/VIAL,B03XA06,5279,pulmonary embolism (disease),0.5,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,1200_1134_15512_5080_100078,hypertension,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,5252,heart failure,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,5010,coronary artery disease,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,6652_3678_1090_3672_3673_3676_3677_3679_6803,myocardial infarction,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,6021,Prinzmetal angina,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,8237,phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,21187_11237_11470,hyperlipidemia,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,5311,atherosclerosis,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,5294,peripheral vascular disease,0.7,atc_inference
SIN14140P,Valsartan Sandoz film coated tablet 160mg,C09CA03,7935,cystoid macular edema,0.7,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,17379,polyneuropathy-intellectual disability-acromicria-premature menopause syndrome,0.7,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,10888,endometriosis of uterus,0.7,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,12621,deafness-infertility syndrome,0.7,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,8860,"beta-aminoisobutyric acid, urinary excretion of",0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,5247,urinary tract infection (disease),0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,11373,"urinary tract infections, recurrent, susceptibility to",0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,7366_42499_11593_10021_11904_17615_7365_11990_14903_15637_11140_2016_12965,benign familial neonatal-infantile seizures,0.5,atc_inference
SIN09546P,XATRAL SR TABLET 5 mg,G04CA01,9378,hyper-beta-alaninemia,0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,17379,polyneuropathy-intellectual disability-acromicria-premature menopause syndrome,0.7,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,10888,endometriosis of uterus,0.7,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,12621,deafness-infertility syndrome,0.7,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,8860,"beta-aminoisobutyric acid, urinary excretion of",0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,5247,urinary tract infection (disease),0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,11373,"urinary tract infections, recurrent, susceptibility to",0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,7366_42499_11593_10021_11904_17615_7365_11990_14903_15637_11140_2016_12965,benign familial neonatal-infantile seizures,0.5,atc_inference
SIN11579P,XATRAL XL TABLET 10 mg,G04CA01,9378,hyper-beta-alaninemia,0.5,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,5027,epilepsy,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,7344,"cluster headache, familial",0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,5263,unipolar depression,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,11918,anxiety,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN17143P,PREZEL 75 CAPSULE 75MG,N02BF02,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,5027,epilepsy,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,7344,"cluster headache, familial",0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,5263,unipolar depression,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,11918,anxiety,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN06068P,PROGESIC-250 SUSPENSION 250 mg/5 ml,N02BE01,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,4979,asthma,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,11751,"COPD, severe early onset",0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,1491,cough variant asthma,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,3781_5607_18597,bronchitis,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,5249,pneumonia,0.7,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN06770P,TUSSIDEX FORTE LINCTUS 15 mg/5 ml,R05DA09,24352,viral respiratory tract infection,0.5,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,4979,asthma,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,11751,"COPD, severe early onset",0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,1491,cough variant asthma,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,3781_5607_18597,bronchitis,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,5249,pneumonia,0.7,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN12518P,ADEZIO ORAL SOLUTION 1 mg/ml,R06AE07,24352,viral respiratory tract infection,0.5,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,4992,cancer,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,7254,breast cancer,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,8903,lung cancer,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,9539,"lymphoblastic leukemia, acute, with lymphomatous features",0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,5062,lymphoma,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,8383,rheumatoid arthritis,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,11849,psoriatic arthritis,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,5011_5535,Crohn disease,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,5301,multiple sclerosis,0.7,atc_inference
SIN12120P,REMICADE POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 100 mg/vial,L04AB02,9521,"leukemia, acute myelocytic, with polyposis coli and colon cancer",0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,8390,Rombo syndrome,0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,7270_12900_54838_12306,mo,0.5,atc_inference
SIN16059P,LIXIANA FILM-COATED TABLET 60 MG,B01AF03,5279,pulmonary embolism (disease),0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,10604_10602_15720_15719_18660_15721_15715_15716_15717,hemophilia,0.7,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,8390,Rombo syndrome,0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,10978,"portal vein, cavernous transformation of",0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,8229,"peroneal nerve, accessory deep",0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,13712_24465_10424,"surfactant metabolism dysfunction, pulmonary",0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,7270_12900_54838_12306,mo,0.5,atc_inference
SIN16060P,LIXIANA FILM-COATED TABLET 30 MG,B01AF03,5279,pulmonary embolism (disease),0.5,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,4992,cancer,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,7254,breast cancer,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,8903,lung cancer,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,9539,"lymphoblastic leukemia, acute, with lymphomatous features",0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,5062,lymphoma,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,8383,rheumatoid arthritis,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,11849,psoriatic arthritis,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,5011_5535,Crohn disease,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,5301,multiple sclerosis,0.7,atc_inference
SIN16845P,IMJUDO CONCENTRATE FOR SOLUTION FOR INFUSION 20MG/ML,L01FX20,9521,"leukemia, acute myelocytic, with polyposis coli and colon cancer",0.5,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,5001_4966,gastritis,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,2203,constipation disorder,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,1371,protein-energy malnutrition,0.7,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN14686P,JARDIANCE FILM-COATED TABLETS 10MG,A10BX12,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,4979,asthma,0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,11751,"COPD, severe early onset",0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,1491,cough variant asthma,0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,3781_5607_18597,bronchitis,0.7,atc_inference
SIN16305P,MUCODEX POWDER FOR SOLUTION 100MG/SACHET,R05CB01,5249,pneumonia,0.7,atc_inference
